source,titre,date,lien,texte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,,,https://forbesafrique.com/la-vie-forbes/,"La Vie Forbes - Forbes Afrique Gérer votre consentement aux cookies Pour offrir les meilleures expériences, nous utilisons des technologies telles que les cookies pour stocker et/ou accéder aux informations des appareils. Le fait de consentir à ces technologies nous permettra de traiter des données telles que le comportement de navigation ou les services aux abonnés et membres sur ce site . Le fait de ne pas consentir ou de retirer son consentement peut avoir un effet négatif sur certaines caractéristiques et fonctions. Fonctionnel Fonctionnel Toujours activé Le stockage ou l’accès technique est strictement nécessaire dans la finalité d’intérêt légitime de permettre l’utilisation d’un service spécifique explicitement demandé par l’abonné ou l’utilisateur, ou dans le seul but d’effectuer la transmission d’une communication sur un réseau de communications électroniques. Préférences Préférences Le stockage ou l’accès technique est nécessaire dans la finalité d’intérêt légitime de stocker des préférences qui ne sont pas demandées par l’abonné ou l’utilisateur. Statistiques Statistiques Le stockage ou l’accès technique est utilisé exclusivement à des fins statistiques anonymes. Le stockage ou l’accès technique qui est utilisé exclusivement dans des finalités statistiques anonymes. En l’absence d’une assignation à comparaître, d’une conformité volontaire de la part de votre fournisseur d’accès à internet ou d’enregistrements supplémentaires provenant d’une tierce partie, les informations stockées ou extraites à cette seule fin ne peuvent généralement pas être utilisées pour vous identifier. Marketing Marketing Le stockage ou l’accès technique est nécessaire pour créer des profils d’utilisateurs afin d’envoyer des publicités, ou pour suivre l’utilisateur sur un site web ou sur plusieurs sites web ayant des finalités marketing similaires. Gérer les options Gérer les services Gérer {vendor_count} fournisseurs En savoir plus sur ces finalités Accepter Refuser Voir les préférences Enregistrer les préférences Voir les préférences Mentions légales Mentions légales {title} Menu Accueil Actu Cover Stories Milliardaires Portraits & Interviews Classements Enquêtes Technologie Blockchain Management La Vie Forbes Culture Évasion Luxe BrandVoices Plus Sport Business Ressources africaines Immobilier Boutique La vie Forbes La Vie Forbes Médias Portraits &amp; Interviews Soft Power David ""DR"" Romuald Bellegarde-Smeralda, Directeur de Rolling Stone Africa : ""Rolling Stone Africa a Vocation à Devenir le Premier Média de Référence Lifestyle Pour Toute la Culture Afro"" Référence mondiale pour la musique et la culture, le magazine américain Rolling Stone, créé en 1967, a lancé en août 2024 sa déclinaison africaine, Rolling... Lire la suite Évasion Tourisme Travel Guide Gabon, La Nature En Majesté Saviez-vous que le Gabon abrite des crocodiles de couleur orange, uniques au monde, mais également la variété de papillons de jour la plus élevée d’Afrique... Lire la suite Culture Entretien Ogiame Atuwatse III, Souverain du Royaume de Warri : ""Nos Institutions Traditionnelles Doivent Continuer à Exister et à s’Adapter"" Au Nigéria, l’antique monarchie de Warri, fondée en 1480, joue un rôle non négligeable dans la vie économique. Situé dans le delta du Niger, ce royaume... Lire la suite Analyse Doing Business Évasion Gabon - Les Promesses Du ""Dernier Eden"" En Afrique, le Gabon fait figure de leader environnemental et jouit d’une multitude d’atouts propices au développement d’une industrie touristique pérenne.... Lire la suite Analyse Doing Business Évasion Tourisme : Un Nouveau Levier De Croissance Lancé dans une ambitieuse transformation depuis 2016, le Bénin développe une stratégie touristique audacieuse pour diversifier son économie et créer des... Lire la suite La Vie Forbes Luxe Portraits &amp; Interviews Rodrigue Vodounou, Fondateur de la Maison Goya Créée en 2016 et présente à Paris, Cotonou et Dakar, Goya est une marque de souliers et de maroquinerie qui ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,8 août 2025,https://forbesafrique.com/tag/art-culture/,"Devenu célèbre pour ses portraits héroïcisant la jeunesse afro-américaine en jouant sur les canons de l’art classique occidental, le peintre Kehinde Wiley est à l’image de ses toiles : érudit et complexe. Bien plus qu’un simple plasticien, c’est aussi un pur produit de son époque, artiste iconoclaste doublé d’un fervent militant qui a su tracer sa route avec succès dans les arcanes d’un monde régi par la logique capitaliste.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,Juin.2025,https://forbesafrique.com/elsa-zekeng-sokerdata-apotre-dune-recherche-medicale-inclusive/,"L’Afrique représente 17 % de la population mondiale, mais ses chercheurs ne constituent que 2,7 % de la communauté scientifique globale. Parmi eux, seulement un tiers sont des femmes… Autant dire que la Camerounaise Elsa Zekeng, docteure en maladies infectieuses, fait figure d’exception. Fondatrice de la société SökerData, elle incarne une nouvelle génération de scientifiques qui conjuguent savoir et innovation au service du bien commun. Portrait. Par Pokou Ablé

Elsa Zekeng, fille du Dr Léo Zekeng (figure majeure de la lutte contre le VIH/sida en Afrique), se distingue très tôt par son engagement. À 17 ans déjà, elle s’implique auprès de l’UNICEF, de l’Organisation internationale pour les migrations (OIM) et de la Communauté internationale des femmes vivant avec le VIH/sida (ICW). Cinq ans plus tard, incapable de n’être que simple spectatrice, elle répond à l’appel de l’Organisation mondiale de la santé (OMS) et part combattre l’épidémie d’Ébola en Guinée-Conakry, travaillant 14 heures par jour dans des conditions extrêmes pour tester les patients. Hyperactive et inspirée par l’exemple de son père, elle enchaîne expériences et responsabilités à un rythme vertigineux, animée d’une ...

Si vous êtes déjà abonné.e, merci de vous connecter, ci-dessous.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,Mar.2025,https://forbesafrique.com/les-50-femmes-les-plus-inspirantes-de-2025/,"Établie par la rédaction de Forbes Afrique, voici la liste de 50 Africaines qui contribuent par leurs actions et leurs messages à influencer et inspirer le continent tout autant que le reste du monde. DOSSIER COORDONNÉ PAR MARIE-FRANCE RÉVEILLARD ET ÉLODIE VERMEIL

Qu’elles soient héritières, dans le Top management ou ""self-made"", les femmes sont de plus en plus nombreuses à occuper des postes de pouvoir au sein de la sphère économique africaine et à faire bouger les lignes. Enquête sur une nouvelle génération de battantes qui, en dépit des préjugés et de l’inertie de sociétés encore imprégnées de patriarcat, brisent le plafond de verre avec force et grâce, montrant de façon éclatante que le pouvoir économique en Afrique et ailleurs se conjugue de plus en plus au féminin.

MÉTHODOLOGIE : La recherche et la sélection des talentueux profils présentés ici a été menée par la rédaction de Forbes Afrique au regard de plusieurs critères : avoir une contribution active dans l’économie ; avoir un lien fort avec un ou des pays d’Afrique francophone ; avoir une actualité récente. Nous nous sommes également attachés à assurer une représentation équilibrée entre nationalités, secteurs d’activit...

Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain

La suite de cet article est réservée à nos membres inscrits. Si vous n'êtes pas encore membre, inscrivez-vous gratuitement et sans engagement.

Si vous êtes déjà inscrit.e, merci de vous connecter, ci-dessous.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,,https://forbesafrique.com/actu/,"Le fournisseur d’accès à Internet par satellite américain Starlink poursuit son expansion en Afrique, avec une présence dans 22 pays. La filiale de la société SpaceX du milliardaire Elon Musk se déploie sur le continent depuis 2023. À ce jour, Starlink est disponible dans plus d’une vingtaine de pays africains. Le géant américain va-t-il faire disparaître les déserts numériques sur le continent ? Quels sont les enjeux de souveraineté numérique liés à cette innovation de rupture ? Comment réagissent les opérateurs traditionnels et les autorités publiques ? Elon Musk affole l’écosystème tech africain…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,,https://forbesafrique.com/focus/,"Après un début de sa carrière chez Crédit Agricole, Ghislain Mboumba a intégré la Banque internationale pour le commerce et l’industrie du Gabon (BICIG) en 1996 comme chef de projets. Officiant comme directeur général adjoint au moment du rachat par le groupe AFG Holding en 2021, c’est tout naturellement qu’il s’est vu confier les commandes d’AFG Gabon en 2024. Pour Forbes Afrique, il se confie sur les performances de la banque, les enjeux du changement d’identité, et sa stratégie sur la place de Libreville.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,,https://forbesafrique.com/classement/liste/,"En progression constante, la capitalisation boursière des places financières africaines est tirée par une poignée de stars de la cote. Forbes Afrique passe ici en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,,https://forbesafrique.com/tag/article-inscrit/,"Le 4 octobre,Sciences Po Paris accueillait la seconde édition de l’Africa Day. Entre débats économiques et intermèdes musicaux, la French-African Foundation, qui bénéficie du soutien",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forbes Afrique,Le média de ceux qui construisent l'Afrique d'aujourd'hui et de demain,Oct.2024,https://forbesafrique.com/top-ceo-les-poids-lourds-dafrique-francophone/,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
os). En 2023, avec une augmentation de 100 % du bénéfice établi à 4,3 milliards de roupies (plus de 92 millions d’euros) pour l’année financière se terminant le 30 juin 2024. De formation comptable et financière, Guillaume Dalais a une parfaite connaissance des activités du groupe – ses métiers, ses équipes, mais aussi ses valeurs et sa culture – au sein duquel il évolue depuis plus de 15 ans, ayant exercé des responsabilités opérationnelles dans les entités finance, textile et immobilier. Au-delà de ses qualités professionnelles, ce sont aussi ses compétences exceptionnelles de leader qui le distinguent. En tant que membre du conseil d’administration de plusieurs filiales, Guillaume Dalais joue un rôle stratégique dans la définition des orientations futures du groupe. Reconnu pour son esprit entrepreneurial et son engagement envers des valeurs d’excellence et d’humanité, il entend piloter CIEL vers une expansion durable tout en maintenant la culture d’innovation inscrite dans l’ADN du groupe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRÉSIDENT-DIRECTEUR GÉNÉRAL DU GROUPE AXIAN MADAGASCAR TÉLÉCOMMUNICATIONS / SERVICES FINANCIERS / FINTECH / ÉNERGIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hassanein Hiridjee, est une figure emblématique du monde des affaires dans l’océan Indien et en Afrique. Sous sa direction, Axian Group, spécialisé dans les infrastructures et services, a connu une transformation remarquable, devenant un acteur majeur dans les secteurs des télécommunications, des services financiers, de la Fintech et de l’énergie. Ce groupe aux racines centenaires, connu autrefois sous le nom de groupe Hiridjee, a été rebaptisé Axian en 2015, avec pour ambition de devenir un champion africain de secteurs clés pour la transformation durable du continent, notamment les télécoms, l’énergie et les services financiers. Le groupe, qui emploie aujourd’hui près de 8 000 personnes, a réalisé un chiffre d’affaires de 2,5 milliards de dollars (2,2 milliards d’euros) en 2023. À sa tête, Hassanein Hiridjee se distingue par sa vision audacieuse, prônant le développement en Afrique d’un écosystème entrepreneurial robuste. Lors de l’Africa CEO Forum 2023, il a souligné la nécessité de multiplier par dix le nombre d’entreprises africaines générant plus d’un milliard de dollars de chiffre d’affaires, tout en insistant sur l’importance d’accompagner les PME. Sa stratégie repose sur l’innovation et l’inclusion, afin de renforcer la résilience économique du continent face aux défis contemporains. Sous son leadership, Axian Group a également élargi sa portée géographique – le groupe opère aujourd’hui dans 17 pays d’Afrique et de l’océan Indien – et est reconnu pour son engagement envers le développement durable et la responsabilité sociale. Par le biais de l’entreprise WeLight, il exploite notamment la plus grande ferme solaire de l’océan Indien, qui utilise la technologie des mini-grid pour fournir une énergie propre aux villages ruraux mal desservis, tout en contribuant à leur développement économique. » Ce n’est pas Welight mais NEA une entreprise AXIAN également. Signataire de l’initiative Global Compact des Nations unies, Axian Group s’engage également à intégrer ses dix principes au cœur de ses activités présentes et futures. Passionné d’art et mécène d’artistes à travers la Fondation H, Hassanein Hiridjee est par ailleurs à l’origine de l’ouverture d’un campus 42 à Antananarivo, intégré au plus grand réseau d’écoles d’informatique au monde initié par Xavier Niel*. L’homme incarne résolument un modèle de leadership éclairé alliant performance économique et impact social, au service du continent et de ses populations.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Les formations sont entièrement gratuites, et accessibles dès 18 ans. La pédagogie 42 est basée sur le peer-learning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRÉSIDENT-DIRECTEUR GÉNÉRAL DU GROUPE IBL ÎLE MAURICE BANQUE ET SERVICES FINANCIERS / INDUSTRIE / CONSTRUCTION / INGÉNIERIE/ ÉNERGIE / COMMERCE ET DISTRIBUTION / IMMOBILIER / HÔTELLERIE / SANTÉ ET BIOTECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
À la tête d’ IBL Ltd , Arnaud Lagesse se distingue comme l’une des figures les plus influentes du secteur privé mauricien, connu pour sa capacité à orienter son groupe vers des projets innovants et ambitieux. Succédant en 2007 à son père Cyrille et son grand père Joseph à la tête de ce fleuron de l’économie mauricienne dont les origines remontent à près de 200 ans (1830), il a initié en 2016 la fusion de GML Investissement Ltée et Ireland Blyth Limited et créé la nouvelle entité IBL Ltd, rapidement devenue le premier groupe et l’un des principaux employeurs de Maurice, ainsi que le deuxième plus grand groupe dans la région à l’exclusion de l’Afrique du Sud, avec un total de 38 282 collaborateurs. Cette même année, IBL faisait son entrée à la Bourse de Maurice – le groupe figure également parmi les 13 premières entreprises mauriciennes à rejoindre le Sustainability Index (Indice de durabilité) de la Bourse de Maurice. Le 30 juin 2023, il a passé la barre des 50 milliards de roupies (près de 990 millions d’euros) de chiffre d’affaires, avec un profit net de près 5 milliards de roupies (près de 100 millions d’euros), démontrant son exceptionnelle résilience par rapport à la crise sanitaire – qui a notamment gravement affecté le secteur touristique, un des pôles d’activités d’IBL – et une conjoncture internationale impactée par de nombreux bouleversements géopolitiques. Des performances remarquables qui se sont confirmées cette année, puisque le conglomérat a enregistré au terme du premier trimestre 2024 un chiffre d’affaires record de 77,8 milliards de roupies (environ 1,8 milliard d’euros), soit une augmentation de 92 % par rapport à l’année précédente, le bénéfice net pour cette même période atteignant 33,88 milliards de roupies, en hausse de 11,3 %. Des chiffres qui s’expliquent entre autres par l’effet de rebond post-Covid, mais aussi par une audacieuse stratégie d’expansion internationale (baptisée « Beyond Borders ») entamée depuis déjà quelques années et renforcée au sortir de la Covid, notamment via un positionnement stratégique à La Réunion (rachat de supermarchés Run Market) et au Kenya, avec l’entrée au capital de Naivas – le plus gros investissement de l’histoire d’IBL, à hauteur de 86 millions d’euros – , groupe leader de la grande distribution dans le pays. Intervenant dans des secteurs aussi variés que la banque et les services financiers, l’industrie, la construction, l’ingénierie, l’énergie, le commerce et la distribution (enseigne Winners), l’immobilier, l’hôtellerie (hôtels LUX), la santé et les biotechnologies, IBL emploie plus de 26 000 personnes dans 23 pays, dont Maurice, les Maldives, La Réunion, le Kenya et la Côte d’Ivoire, avec des activités également en Europe et en Asie. Lagesse a mis l’accent sur la diversification des activités du groupe, notamment dans les secteurs de l’énergie renouvelable et des soins de santé, tout en consolidant sa présence sur le marché international… et en conservant son cœur et ses cœurs de métier mauriciens. Sa vision stratégique inclut une transition vers des marchés internationaux, avec l’ambition d’accroître progressivement la part des activités du groupe à l’échelle mondiale. L’homme d’affaires a également été reconnu pour son leadership lors de l’Africa CEO Forum 2024, où IBL a remporté le prix du meilleur « Family Business » en Afrique, soulignant ainsi l’engagement du groupe envers une gouvernance responsable et durable. Une approche proactive et innovante qui en fait un leader incontournable dans le paysage économique africain.
